price,area,rooms,built,type,town,zip,centre_km,sold,quarter,date,lat,lon
3398000,120,4,1989,villa,Tranbjerg J,8310,8.7,2024,2024Q2,2024-05-21,56.096,10.122
3850000,147,4,2008,townhouse,Mårslet,8320,10.7,2024,2024Q2,2024-05-21,56.066,10.153
4250000,180,6,1962,villa,Risskov,8240,5.4,2024,2024Q2,2024-05-21,56.201,10.247
3650000,152,8,1907,villa,Tilst,8381,7.3,2024,2024Q2,2024-05-22,56.193,10.112
8375000,314,9,1930,villa,Viby J,8260,3.7,2024,2024Q2,2024-05-22,56.127,10.183
3185000,117,5,1966,townhouse,Egå,8250,8.1,2024,2024Q2,2024-05-22,56.218,10.284
3195000,158,5,1969,villa,Viby J,8260,6.3,2024,2024Q2,2024-05-22,56.113,10.146
5400000,167,6,1966,villa,Risskov,8240,6.1,2024,2024Q2,2024-05-22,56.209,10.241
6200000,95,3,1897,townhouse,Aarhus C,8000,1.5,2024,2024Q2,2024-05-23,56.147,10.194
2925000,114,4,1985,townhouse,Højbjerg,8270,5.9,2024,2024Q2,2024-05-23,56.107,10.179
4200000,156,4,2009,villa,Solbjerg,8355,14.3,2024,2024Q2,2024-05-23,56.046,10.093
6000000,174,7,1951,villa,Højbjerg,8270,3.8,2024,2024Q2,2024-05-23,56.124,10.193
3625000,137,5,1998,villa,Hasselager,8361,9.3,2024,2024Q2,2024-05-23,56.113,10.083
5550000,144,5,1960,villa,Højbjerg,8270,4.9,2024,2024Q2,2024-05-23,56.114,10.192
9220000,191,8,2004,villa,Højbjerg,8270,3.3,2024,2024Q2,2024-05-23,56.129,10.19
2765000,124,5,2005,townhouse,Skødstrup,8541,15.5,2024,2024Q2,2024-05-23,56.281,10.325
3895000,165,6,1969,villa,Hasselager,8361,8.8,2024,2024Q2,2024-05-24,56.107,10.099
1850000,38,2,1872,townhouse,Aarhus C,8000,1.1,2024,2024Q2,2024-05-24,56.15,10.198
5265000,182,7,1959,villa,Åbyhøj,8230,2.7,2024,2024Q2,2024-05-25,56.159,10.167
3848000,151,6,1927,villa,Tilst,8381,7.4,2024,2024Q2,2024-05-25,56.194,10.111
5200000,160,5,2006,villa,Brabrand,8220,7.2,2024,2024Q2,2024-05-26,56.159,10.094
5700000,150,6,1967,villa,Aarhus V,8210,3.3,2024,2024Q2,2024-05-26,56.164,10.16
3725000,140,5,1979,villa,Mårslet,8320,10.8,2024,2024Q2,2024-05-26,56.065,10.156
5400000,129,5,1964,townhouse,Risskov,8240,3.3,2024,2024Q2,2024-05-26,56.185,10.228
2000000,114,6,1951,villa,Tranbjerg J,8310,8.4,2024,2024Q2,2024-05-26,56.094,10.135
3500000,149,4,1973,villa,Malling,8340,13.3,2024,2024Q2,2024-05-26,56.037,10.204
2450000,116,4,1971,townhouse,Tranbjerg J,8310,8.1,2024,2024Q2,2024-05-26,56.092,10.151
2175000,100,4,1980,villa,Harlev J,8462,13.6,2024,2024Q2,2024-05-26,56.148,9.991
2150000,153,4,1977,villa,Hjortshøj,8530,14.9,2024,2024Q2,2024-05-26,56.291,10.215
5495000,149,4,1965,villa,Egå,8250,7.8,2024,2024Q2,2024-05-27,56.214,10.284
4400000,160,4,2016,villa,Skødstrup,8541,14.3,2024,2024Q2,2024-05-27,56.272,10.311
3825000,140,4,1981,villa,Lystrup,8520,10.4,2024,2024Q2,2024-05-28,56.249,10.236
2975000,128,4,2013,townhouse,Tranbjerg J,8310,9.8,2024,2024Q2,2024-05-28,56.082,10.126
4200000,189,3,1966,villa,Tranbjerg J,8310,9.1,2024,2024Q2,2024-05-28,56.085,10.139
4580000,139,5,1947,villa,Aarhus V,8210,2.8,2024,2024Q2,2024-05-28,56.167,10.169
1900000,100,3,2005,townhouse,Trige,8380,11.4,2024,2024Q2,2024-05-28,56.251,10.137
3000000,118,4,1981,townhouse,Beder,8330,11.3,2024,2024Q2,2024-05-28,56.055,10.213
2700000,113,4,1979,villa,Trige,8380,11.7,2024,2024Q2,2024-05-28,56.253,10.135
3350000,167,5,1962,villa,Tilst,8381,6.6,2024,2024Q2,2024-05-28,56.188,10.121
2350000,148,5,1967,villa,Trige,8380,11.4,2024,2024Q2,2024-05-28,56.254,10.15
3400000,101,4,2007,townhouse,Brabrand,8220,7.3,2024,2024Q2,2024-05-29,56.16,10.092
5750000,100,4,1919,villa,Risskov,8240,5.6,2024,2024Q2,2024-05-29,56.202,10.253
4600000,192,7,1977,villa,Brabrand,8220,6.4,2024,2024Q2,2024-05-29,56.16,10.108
4280000,163,5,1997,villa,Hasselager,8361,9.3,2024,2024Q2,2024-05-29,56.113,10.083
4750000,100,3,1957,villa,Højbjerg,8270,4.3,2024,2024Q2,2024-05-29,56.12,10.186
3910000,141,4,1974,villa,Mårslet,8320,9.6,2024,2024Q2,2024-05-29,56.077,10.152
3700000,100,3,1973,townhouse,Brabrand,8220,6.6,2024,2024Q2,2024-05-29,56.158,10.104
4999000,152,6,1999,villa,Hjortshøj,8530,10.6,2024,2024Q2,2024-05-30,56.245,10.275
3725000,191,7,2006,townhouse,Malling,8340,14.1,2024,2024Q2,2024-05-30,56.031,10.24
3200000,131,4,2022,townhouse,Solbjerg,8355,14.3,2024,2024Q2,2024-05-30,56.047,10.09
3600000,120,4,2016,townhouse,Viby J,8260,7.2,2024,2024Q2,2024-05-30,56.129,10.106
12375000,182,6,1913,villa,Aarhus N,8200,1.7,2024,2024Q2,2024-05-30,56.172,10.21
3825000,151,4,1986,villa,Sabro,8471,12.6,2024,2024Q2,2024-05-30,56.211,10.032
4950000,151,5,2004,villa,Lystrup,8520,10.2,2024,2024Q2,2024-05-30,56.247,10.247
4450000,157,4,1967,villa,Risskov,8240,4.8,2024,2024Q2,2024-05-30,56.199,10.224
3250000,100,3,1962,townhouse,Højbjerg,8270,5.1,2024,2024Q2,2024-05-30,56.119,10.163
5960000,173,5,2008,villa,Mårslet,8320,10.8,2024,2024Q2,2024-05-31,56.065,10.151
4095000,124,4,1971,townhouse,Egå,8250,7.4,2024,2024Q2,2024-05-31,56.211,10.281
4550000,146,3,2008,townhouse,Egå,8250,6.9,2024,2024Q2,2024-05-31,56.211,10.264
4380000,90,3,1892,villa,Aarhus C,8000,0.9,2024,2024Q2,2024-05-31,56.164,10.204
4650000,166,7,1949,villa,Brabrand,8220,6.8,2024,2024Q2,2024-05-31,56.158,10.101
9350000,195,6,1966,villa,Risskov,8240,4.1,2024,2024Q2,2024-05-31,56.191,10.235
1455000,67,2,1961,townhouse,Lystrup,8520,8.5,2024,2024Q2,2024-06-01,56.232,10.229
9200000,138,6,1949,villa,Højbjerg,8270,4.6,2024,2024Q2,2024-06-01,56.116,10.219
2650000,120,4,1970,villa,Sabro,8471,11.3,2024,2024Q2,2024-06-01,56.215,10.063
3825000,146,6,1971,villa,Skødstrup,8541,13.8,2024,2024Q2,2024-06-02,56.259,10.337
1750000,86,3,1985,townhouse,Viby J,8260,6.0,2024,2024Q2,2024-06-02,56.125,10.132
2830000,148,4,1972,townhouse,Viby J,8260,6.0,2024,2024Q2,2024-06-02,56.122,10.137
3350000,120,3,1912,villa,Tilst,8381,7.3,2024,2024Q2,2024-06-02,56.192,10.112
7250000,126,4,1932,villa,Åbyhøj,8230,3.6,2024,2024Q2,2024-06-02,56.156,10.152
4075000,153,5,1995,villa,Lystrup,8520,9.6,2024,2024Q2,2024-06-02,56.242,10.237
2200000,108,4,1962,villa,Lystrup,8520,8.9,2024,2024Q2,2024-06-02,56.237,10.22
2100000,150,5,1991,villa,Solbjerg,8355,12.6,2024,2024Q2,2024-06-02,56.061,10.102
4500000,99,4,1954,villa,Aarhus V,8210,3.1,2024,2024Q2,2024-06-02,56.165,10.162
2750000,103,4,1960,townhouse,Åbyhøj,8230,3.7,2024,2024Q2,2024-06-03,56.147,10.154
2730000,97,4,2001,townhouse,Aarhus V,8210,4.7,2024,2024Q2,2024-06-03,56.171,10.139
5750000,141,4,1961,villa,Egå,8250,8.7,2024,2024Q2,2024-06-03,56.22,10.294
3050000,134,4,1973,villa,Skødstrup,8541,13.8,2024,2024Q2,2024-06-03,56.257,10.341
7900000,120,5,1927,villa,Risskov,8240,4.9,2024,2024Q2,2024-06-03,56.195,10.249
8769100,177,5,2005,villa,Brabrand,8220,8.7,2024,2024Q2,2024-06-03,56.15,10.071
2750000,137,5,1989,villa,Tranbjerg J,8310,8.1,2024,2024Q2,2024-06-03,56.097,10.134
3700000,140,5,1949,villa,Beder,8330,11.3,2024,2024Q2,2024-06-03,56.056,10.201
1475000,69,2,1974,townhouse,Skødstrup,8541,15.0,2024,2024Q2,2024-06-03,56.279,10.311
6650000,90,4,1984,villa,Risskov,8240,5.1,2024,2024Q2,2024-06-04,56.196,10.251
2020000,116,4,1969,villa,Sabro,8471,12.3,2024,2024Q2,2024-06-04,56.211,10.037
3498000,122,5,1986,villa,Aarhus N,8200,7.8,2024,2024Q2,2024-06-04,56.223,10.17
2798000,107,4,1982,villa,Tranbjerg J,8310,9.5,2024,2024Q2,2024-06-04,56.091,10.115
3175000,152,5,2014,townhouse,Lystrup,8520,9.1,2024,2024Q2,2024-06-04,56.238,10.194
3525000,162,5,1877,villa,Solbjerg,8355,17.3,2024,2024Q2,2024-06-04,56.014,10.099
5300000,183,5,1949,villa,Aarhus N,8200,2.9,2024,2024Q2,2024-06-04,56.183,10.208
4500000,190,5,1953,villa,Viby J,8260,3.8,2024,2024Q2,2024-06-04,56.134,10.165
3375000,123,4,1976,townhouse,Brabrand,8220,7.6,2024,2024Q2,2024-06-05,56.15,10.088
6300000,129,5,1952,villa,Højbjerg,8270,4.3,2024,2024Q2,2024-06-05,56.12,10.188
2765000,169,7,1730,villa,Sabro,8471,10.3,2024,2024Q2,2024-06-05,56.216,10.084
4400000,142,3,1972,villa,Højbjerg,8270,5.3,2024,2024Q2,2024-06-05,56.112,10.185
3200000,171,3,1850,townhouse,Åbyhøj,8230,3.3,2024,2024Q2,2024-06-06,56.146,10.161
5175000,139,6,1913,townhouse,Åbyhøj,8230,2.6,2024,2024Q2,2024-06-06,56.155,10.169
2855000,114,4,1985,townhouse,Højbjerg,8270,6.0,2024,2024Q2,2024-06-06,56.103,10.205
4525000,145,5,1966,villa,Egå,8250,6.5,2024,2024Q2,2024-06-06,56.206,10.266
2000000,85,3,1969,townhouse,Tranbjerg J,8310,8.3,2024,2024Q2,2024-06-07,56.092,10.144
2345000,100,4,1971,townhouse,Tranbjerg J,8310,8.3,2024,2024Q2,2024-06-07,56.09,10.151
3250000,124,4,1950,villa,Tranbjerg J,8310,8.3,2024,2024Q2,2024-06-07,56.095,10.134
3475000,132,4,1965,villa,Lystrup,8520,8.8,2024,2024Q2,2024-06-07,56.235,10.224
4175000,140,5,1978,townhouse,Egå,8250,7.2,2024,2024Q2,2024-06-07,56.21,10.278
3200000,153,5,1984,villa,Hasselager,8361,9.6,2024,2024Q2,2024-06-08,56.108,10.083
8700000,174,5,1958,villa,Højbjerg,8270,4.3,2024,2024Q2,2024-06-09,56.118,10.206
5012000,105,3,1985,townhouse,Højbjerg,8270,5.3,2024,2024Q2,2024-06-09,56.109,10.215
6400000,132,4,1956,villa,Risskov,8240,5.2,2024,2024Q2,2024-06-09,56.199,10.247
2900000,172,5,1972,villa,Hjortshøj,8530,12.0,2024,2024Q2,2024-06-09,56.264,10.208
3998000,126,4,1969,townhouse,Risskov,8240,5.0,2024,2024Q2,2024-06-10,56.201,10.222
5700000,107,4,1924,townhouse,Aarhus N,8200,2.4,2024,2024Q2,2024-06-10,56.178,10.203
2600000,105,4,1991,townhouse,Lystrup,8520,8.6,2024,2024Q2,2024-06-10,56.233,10.229
4500000,86,3,1935,villa,Aarhus C,8000,1.5,2024,2024Q2,2024-06-10,56.166,10.193
4150000,163,7,1969,villa,Skødstrup,8541,14.9,2024,2024Q2,2024-06-10,56.278,10.314
1900000,120,4,1784,villa,Aarhus N,8200,7.6,2024,2024Q2,2024-06-10,56.22,10.167
7375000,140,4,1959,villa,Højbjerg,8270,5.2,2024,2024Q2,2024-06-10,56.11,10.224
2700000,135,4,1969,villa,Viby J,8260,6.6,2024,2024Q2,2024-06-10,56.109,10.147
1300000,140,5,1902,villa,Sabro,8471,10.4,2024,2024Q2,2024-06-10,56.217,10.082
3200000,125,4,1976,villa,Malling,8340,12.5,2024,2024Q2,2024-06-11,56.045,10.199
6200000,103,4,1936,villa,Viby J,8260,3.8,2024,2024Q2,2024-06-11,56.127,10.181
2150000,116,4,1968,villa,Tranbjerg J,8310,9.5,2024,2024Q2,2024-06-11,56.084,10.13
2938000,147,5,2021,villa,Tilst,8381,9.2,2024,2024Q2,2024-06-11,56.207,10.093
3425000,140,5,2014,villa,Skødstrup,8541,13.3,2024,2024Q2,2024-06-11,56.266,10.297
5100000,139,7,1964,villa,Åbyhøj,8230,3.6,2024,2024Q2,2024-06-11,56.159,10.153
3025000,106,4,1985,townhouse,Aarhus N,8200,3.8,2024,2024Q2,2024-06-11,56.19,10.197
3400000,167,5,1982,villa,Tilst,8381,6.3,2024,2024Q2,2024-06-11,56.179,10.117
2175000,95,3,1961,townhouse,Lystrup,8520,8.5,2024,2024Q2,2024-06-11,56.233,10.23
4150000,124,5,1947,townhouse,Viby J,8260,4.0,2024,2024Q2,2024-06-11,56.132,10.164
4150000,130,3,1982,villa,Egå,8250,10.8,2024,2024Q2,2024-06-11,56.233,10.319
3450000,150,5,2022,villa,Sabro,8471,16.5,2024,2024Q2,2024-06-12,56.225,9.973
4750000,154,4,1989,villa,Risskov,8240,6.2,2024,2024Q2,2024-06-12,56.209,10.243
2800000,128,5,1973,villa,Tilst,8381,6.7,2024,2024Q2,2024-06-12,56.178,10.11
2425000,290,11,1880,villa,Hasselager,8361,8.1,2024,2024Q2,2024-06-12,56.12,10.097
5850000,110,6,1929,villa,Aarhus V,8210,2.2,2024,2024Q2,2024-06-12,56.164,10.178
2900000,119,5,1986,townhouse,Mårslet,8320,10.9,2024,2024Q2,2024-06-12,56.062,10.167
3350000,146,5,2017,townhouse,Lystrup,8520,9.1,2024,2024Q2,2024-06-12,56.238,10.196
4150000,193,5,1974,villa,Lystrup,8520,9.2,2024,2024Q2,2024-06-12,56.237,10.248
3240000,161,5,1969,villa,Harlev J,8462,13.0,2024,2024Q2,2024-06-12,56.148,10.002
3450000,114,4,2003,townhouse,Højbjerg,8270,6.5,2024,2024Q2,2024-06-12,56.102,10.174
4075000,160,5,1975,villa,Viby J,8260,6.1,2024,2024Q2,2024-06-12,56.135,10.12
10050000,187,8,1909,villa,Viby J,8260,3.2,2024,2024Q2,2024-06-13,56.133,10.183
3400000,116,5,2018,townhouse,Egå,8250,7.1,2024,2024Q2,2024-06-13,56.213,10.265
3600000,150,5,2023,townhouse,Hasselager,8361,8.9,2024,2024Q2,2024-06-13,56.114,10.089
3300000,182,4,1750,townhouse,Skødstrup,8541,13.0,2024,2024Q2,2024-06-13,56.262,10.305
4200000,115,5,1928,villa,Aarhus N,8200,2.7,2024,2024Q2,2024-06-13,56.175,10.184
3360000,96,3,1977,villa,Aarhus V,8210,4.3,2024,2024Q2,2024-06-13,56.177,10.152
8200000,160,4,1984,villa,Risskov,8240,5.3,2024,2024Q2,2024-06-13,56.197,10.254
2500000,123,5,1985,villa,Hasselager,8361,9.4,2024,2024Q2,2024-06-13,56.108,10.088
4100000,130,5,1938,villa,Åbyhøj,8230,3.7,2024,2024Q2,2024-06-13,56.153,10.152
3995000,132,5,1925,villa,Aarhus V,8210,3.1,2024,2024Q2,2024-06-13,56.169,10.166
2725000,107,5,1977,townhouse,Tranbjerg J,8310,8.3,2024,2024Q2,2024-06-13,56.089,10.152
6250000,162,6,1998,villa,Højbjerg,8270,4.9,2024,2024Q2,2024-06-14,56.113,10.195
3600000,150,5,2023,townhouse,Hasselager,8361,8.9,2024,2024Q2,2024-06-14,56.114,10.09
3345000,124,4,2002,villa,Solbjerg,8355,14.4,2024,2024Q2,2024-06-14,56.043,10.099
3575000,170,6,1972,villa,Tranbjerg J,8310,9.3,2024,2024Q2,2024-06-14,56.086,10.132
3150000,120,6,1982,townhouse,Aarhus V,8210,4.8,2024,2024Q2,2024-06-14,56.173,10.139
3700000,150,6,1972,villa,Skødstrup,8541,13.9,2024,2024Q2,2024-06-15,56.269,10.309
8100000,149,6,1995,villa,Højbjerg,8270,5.1,2024,2024Q2,2024-06-15,56.112,10.224
3900000,134,5,2022,townhouse,Åbyhøj,8230,4.1,2024,2024Q2,2024-06-15,56.16,10.145
4165000,98,4,1962,townhouse,Højbjerg,8270,5.0,2024,2024Q2,2024-06-15,56.12,10.165
6100000,110,4,1886,townhouse,Aarhus C,8000,1.4,2024,2024Q2,2024-06-16,56.147,10.197
6140000,110,4,1973,villa,Egå,8250,9.1,2024,2024Q2,2024-06-16,56.224,10.294
2748000,108,3,2013,townhouse,Hasselager,8361,9.0,2024,2024Q2,2024-06-16,56.114,10.087
4000000,100,4,1960,villa,Åbyhøj,8230,3.5,2024,2024Q2,2024-06-16,56.152,10.154
3000000,175,6,1955,villa,Brabrand,8220,4.3,2024,2024Q2,2024-06-16,56.154,10.141
1945000,117,4,1908,villa,Sabro,8471,15.6,2024,2024Q2,2024-06-16,56.22,9.986
4850000,113,4,1992,townhouse,Højbjerg,8270,4.3,2024,2024Q2,2024-06-16,56.119,10.191
2825000,130,4,1972,villa,Viby J,8260,6.6,2024,2024Q2,2024-06-16,56.11,10.146
4300000,144,5,1958,villa,Aarhus V,8210,2.8,2024,2024Q2,2024-06-17,56.169,10.171
1650000,72,3,1970,townhouse,Tranbjerg J,8310,8.1,2024,2024Q2,2024-06-17,56.093,10.146
3295000,143,5,1987,townhouse,Beder,8330,11.0,2024,2024Q2,2024-06-17,56.057,10.205
1750000,119,4,1960,villa,Harlev J,8462,13.0,2024,2024Q2,2024-06-17,56.149,10.002
5925000,159,7,1977,villa,Risskov,8240,5.8,2024,2024Q2,2024-06-17,56.205,10.246
7750000,154,6,1933,villa,Risskov,8240,4.3,2024,2024Q2,2024-06-17,56.193,10.234
1750000,94,3,1964,villa,Skødstrup,8541,15.7,2024,2024Q2,2024-06-17,56.283,10.324
2875000,144,4,1980,townhouse,Tranbjerg J,8310,8.6,2024,2024Q2,2024-06-17,56.089,10.145
4350000,162,6,1962,villa,Viby J,8260,6.4,2024,2024Q2,2024-06-18,56.13,10.12
4500000,110,5,1966,villa,Egå,8250,7.7,2024,2024Q2,2024-06-18,56.213,10.284
6800000,135,6,1960,villa,Risskov,8240,3.7,2024,2024Q2,2024-06-18,56.189,10.226
1745302,91,4,1986,townhouse,Malling,8340,13.5,2024,2024Q2,2024-06-18,56.036,10.191
4995000,156,4,1973,villa,Egå,8250,10.0,2024,2024Q2,2024-06-18,56.231,10.303
2855000,103,3,2018,townhouse,Trige,8380,11.5,2024,2024Q2,2024-06-18,56.256,10.158
3390000,148,5,2017,townhouse,Lystrup,8520,9.1,2024,2024Q2,2024-06-18,56.238,10.197
4950000,127,3,1947,villa,Aarhus V,8210,2.9,2024,2024Q2,2024-06-18,56.175,10.178
1900000,117,4,1877,villa,Lystrup,8520,9.6,2024,2024Q2,2024-06-18,56.243,10.198
2025000,50,1,2017,townhouse,Risskov,8240,4.4,2024,2024Q2,2024-06-19,56.196,10.216
7500000,184,6,1978,villa,Højbjerg,8270,6.1,2024,2024Q2,2024-06-19,56.102,10.217
3700000,106,4,2007,townhouse,Beder,8330,10.4,2024,2024Q2,2024-06-19,56.063,10.206
2825000,120,4,2019,townhouse,Malling,8340,14.3,2024,2024Q2,2024-06-19,56.029,10.19
4600000,173,6,2015,villa,Solbjerg,8355,14.6,2024,2024Q2,2024-06-19,56.04,10.102
4475000,150,5,2018,villa,Solbjerg,8355,15.1,2024,2024Q2,2024-06-19,56.036,10.098
4150000,125,5,1976,villa,Aarhus V,8210,2.3,2024,2024Q2,2024-06-19,56.168,10.179
2550000,94,3,1987,townhouse,Risskov,8240,4.6,2024,2024Q2,2024-06-19,56.197,10.195
3375000,160,5,1981,villa,Mårslet,8320,10.0,2024,2024Q2,2024-06-19,56.07,10.167
2140000,61,3,1990,townhouse,Aarhus N,8200,3.4,2024,2024Q2,2024-06-19,56.179,10.173
2950000,128,5,1979,villa,Mårslet,8320,10.9,2024,2024Q2,2024-06-20,56.064,10.154
3075000,145,5,2006,villa,Sabro,8471,12.7,2024,2024Q2,2024-06-20,56.186,10.013
1595000,124,4,1905,villa,Trige,8380,16.3,2024,2024Q2,2024-06-20,56.299,10.145
2900000,135,4,1970,villa,Tilst,8381,7.1,2024,2024Q2,2024-06-20,56.18,10.104
4125000,194,5,2020,villa,Trige,8380,15.6,2024,2024Q2,2024-06-20,56.293,10.151
2995000,114,4,2007,townhouse,Mårslet,8320,11.3,2024,2024Q2,2024-06-20,56.059,10.16
3998000,108,4,1965,villa,Brabrand,8220,7.9,2024,2024Q2,2024-06-20,56.149,10.084
2850000,120,4,2015,townhouse,Malling,8340,14.2,2024,2024Q2,2024-06-20,56.029,10.186
2410000,150,5,1890,villa,Aarhus N,8200,7.7,2024,2024Q2,2024-06-20,56.221,10.165
3300000,222,7,1967,villa,Mårslet,8320,10.7,2024,2024Q2,2024-06-20,56.065,10.163
2300000,106,7,1953,villa,Solbjerg,8355,14.9,2024,2024Q2,2024-06-20,56.044,10.081
2474000,112,4,1971,townhouse,Tranbjerg J,8310,8.3,2024,2024Q2,2024-06-20,56.091,10.149
5350000,110,4,1960,townhouse,Risskov,8240,3.8,2024,2024Q2,2024-06-20,56.191,10.221
3650000,160,4,2007,villa,Sabro,8471,13.2,2024,2024Q2,2024-06-21,56.216,10.026
3500000,97,4,1990,townhouse,Viby J,8260,5.8,2024,2024Q2,2024-06-21,56.135,10.125
3850000,150,6,1979,villa,Viby J,8260,5.0,2024,2024Q2,2024-06-21,56.127,10.149
5025000,220,5,1967,villa,Brabrand,8220,5.2,2024,2024Q2,2024-06-22,56.159,10.126
2998000,123,4,1976,townhouse,Malling,8340,12.8,2024,2024Q2,2024-06-23,56.041,10.201
6000000,120,6,1954,townhouse,Risskov,8240,4.3,2024,2024Q2,2024-06-23,56.195,10.225
7550000,190,7,2020,villa,Viby J,8260,3.6,2024,2024Q2,2024-06-23,56.132,10.172
6750000,117,3,1984,villa,Malling,8340,14.9,2024,2024Q2,2024-06-23,56.025,10.261
5720000,133,6,1953,townhouse,Åbyhøj,8230,3.1,2024,2024Q2,2024-06-23,56.15,10.162
1695000,60,2,1987,townhouse,Lystrup,8520,9.6,2024,2024Q2,2024-06-23,56.242,10.241
10400000,189,8,1953,villa,Risskov,8240,3.8,2024,2024Q2,2024-06-24,56.19,10.226
5498000,180,5,2005,villa,Brabrand,8220,7.1,2024,2024Q2,2024-06-24,56.162,10.097
3400000,170,5,1973,townhouse,Tranbjerg J,8310,9.7,2024,2024Q2,2024-06-24,56.087,10.118
9500000,203,6,1900,villa,Åbyhøj,8230,2.3,2024,2024Q2,2024-06-24,56.156,10.173
5550000,169,4,1930,villa,Egå,8250,6.0,2024,2024Q2,2024-06-25,56.204,10.259
4000000,139,4,1964,villa,Brabrand,8220,5.3,2024,2024Q2,2024-06-25,56.161,10.125
6250000,210,5,2016,villa,Mårslet,8320,9.1,2024,2024Q2,2024-06-25,56.084,10.145
4850000,166,5,2006,villa,Brabrand,8220,7.2,2024,2024Q2,2024-06-25,56.16,10.094
4775000,160,5,2013,villa,Hjortshøj,8530,11.6,2024,2024Q2,2024-06-25,56.255,10.275
4445000,127,3,1963,villa,Egå,8250,8.7,2024,2024Q2,2024-06-25,56.22,10.293
2925000,126,4,1973,villa,Tilst,8381,6.7,2024,2024Q2,2024-06-26,56.179,10.11
3855000,98,4,1940,townhouse,Aarhus V,8210,2.5,2024,2024Q2,2024-06-26,56.163,10.172
5000000,152,5,2009,villa,Lystrup,8520,8.9,2024,2024Q2,2024-06-26,56.236,10.196
4975000,165,6,2011,villa,Lystrup,8520,10.4,2024,2024Q2,2024-06-26,56.248,10.245
2590000,102,4,1986,townhouse,Aarhus V,8210,3.8,2024,2024Q2,2024-06-26,56.171,10.155
4382500,164,4,2016,townhouse,Viby J,8260,7.4,2024,2024Q2,2024-06-26,56.13,10.101
3850000,131,4,1978,villa,Aarhus V,8210,4.3,2024,2024Q2,2024-06-26,56.179,10.153
5000000,132,4,1970,villa,Viby J,8260,6.2,2024,2024Q2,2024-06-26,56.132,10.122
3565000,122,4,1983,townhouse,Åbyhøj,8230,3.7,2024,2024Q2,2024-06-26,56.155,10.151
1775000,67,2,1972,townhouse,Tilst,8381,7.0,2024,2024Q2,2024-06-27,56.174,10.101
2595000,91,3,1999,townhouse,Lystrup,8520,9.8,2024,2024Q2,2024-06-27,56.243,10.241
2900000,133,3,1924,villa,Viby J,8260,3.4,2024,2024Q2,2024-06-27,56.133,10.175
2500000,129,5,1969,villa,Lystrup,8520,9.0,2024,2024Q2,2024-06-27,56.236,10.243
4100000,125,4,2001,villa,Lystrup,8520,9.8,2024,2024Q2,2024-06-27,56.243,10.246
2550000,129,4,1970,villa,Harlev J,8462,13.3,2024,2024Q2,2024-06-27,56.142,9.997
3875000,96,4,1963,villa,Brabrand,8220,6.9,2024,2024Q2,2024-06-27,56.159,10.099
3560000,155,5,1964,villa,Lystrup,8520,8.8,2024,2024Q2,2024-06-27,56.236,10.223
2925000,115,4,1980,villa,Aarhus V,8210,5.4,2024,2024Q2,2024-06-27,56.178,10.132
4840000,233,6,1978,villa,Aarhus V,8210,4.3,2024,2024Q2,2024-06-27,56.178,10.154
7375000,144,4,1985,villa,Risskov,8240,4.0,2024,2024Q2,2024-06-28,56.191,10.234
3900000,146,5,1984,villa,Mårslet,8320,9.9,2024,2024Q2,2024-06-28,56.07,10.171
4380000,153,8,1959,villa,Risskov,8240,4.9,2024,2024Q2,2024-06-28,56.199,10.232
3150000,130,4,2008,townhouse,Sabro,8471,11.7,2024,2024Q2,2024-06-29,56.209,10.047
3400000,113,5,1955,villa,Lystrup,8520,9.5,2024,2024Q2,2024-06-29,56.242,10.228
2598000,120,5,2013,townhouse,Hasselager,8361,8.6,2024,2024Q2,2024-06-29,56.113,10.096
9800000,191,7,1894,townhouse,Aarhus C,8000,0.7,2024,2024Q2,2024-06-29,56.16,10.202
6200000,328,13,1900,villa,Aarhus N,8200,1.7,2024,2024Q2,2024-06-30,56.172,10.21
4000000,144,5,1969,villa,Beder,8330,10.2,2024,2024Q2,2024-06-30,56.065,10.213
2425000,183,9,1914,villa,Sabro,8471,18.0,2024,2024Q2,2024-06-30,56.241,9.962
2750000,103,4,1982,villa,Risskov,8240,5.9,2024,2024Q2,2024-06-30,56.207,10.245
3075000,94,4,1991,townhouse,Viby J,8260,5.7,2024,2024Q2,2024-06-30,56.133,10.13
4220000,170,6,2004,villa,Solbjerg,8355,14.5,2024,2024Q3,2024-07-01,56.042,10.099
4225000,150,5,2019,townhouse,Brabrand,8220,7.2,2024,2024Q3,2024-07-01,56.156,10.094
3995000,118,5,2023,townhouse,Egå,8250,9.3,2024,2024Q3,2024-07-01,56.227,10.294
4248000,162,5,1975,villa,Mårslet,8320,9.7,2024,2024Q3,2024-07-01,56.076,10.152
10500000,215,9,1907,villa,Højbjerg,8270,5.4,2024,2024Q3,2024-07-01,56.108,10.221
1350000,45,2,1850,villa,Viby J,8260,10.2,2024,2024Q3,2024-07-02,56.125,10.057
4525000,170,5,2002,villa,Tranbjerg J,8310,8.8,2024,2024Q3,2024-07-02,56.089,10.138
3885000,104,5,2011,townhouse,Risskov,8240,5.7,2024,2024Q3,2024-07-02,56.205,10.241
5250000,124,4,1962,villa,Højbjerg,8270,4.7,2024,2024Q3,2024-07-02,56.118,10.182
3100000,83,3,1948,villa,Aarhus N,8200,5.0,2024,2024Q3,2024-07-02,56.19,10.155
