date,vol_5d,vol_10d,vol_20d,vol_40d,vol_60d,vol_120d,ret_5d,ret_20d,ret_60d,AAPL_vol,MSFT_vol,NVDA_vol,JPM_vol,KO_vol,PG_vol,XOM_vol,JNJ_vol,WMT_vol,DIS_vol,vol_next
2018-03-26,2.0980825991272427,1.4497351830954621,1.2493847318821767,1.4655601271879073,1.2424116926965363,0.911341412427001,-0.38341315352730315,-0.20795239643063845,0.00048261419030061573,1.5952376104703858,2.2208350741100964,2.407670595686103,1.6701943930887955,0.6931391777281352,0.9309473041548919,1.2749000450757566,1.5203456779290694,1.2982173552687586,1.4383845459132765,1.1720962705662838
2018-03-27,2.1411275317779617,1.5035542472727181,1.2730994378589444,1.483526835727736,1.26131948466925,0.9251629520982816,-0.7576735453122094,-0.2305814673199047,-0.03129982435242431,1.6832671515909325,2.430334575798517,2.9662277367760383,1.6981753753545865,0.6761242684771507,1.013028395723294,1.2327238176052495,1.5200274148143134,1.2947049300779392,1.0985548884915388,1.1052773765545438
2018-03-28,2.134777053619793,1.5056971257704015,1.2599314883353658,1.4775852600680022,1.2609843752026388,0.9256280680191334,-0.7783882635877479,-0.19470423247322177,-0.029940142819303038,1.6930243483559189,2.4299175436433154,2.9709897865235653,1.675293567604679,0.6810479821371054,0.9057302112539117,1.161566934770788,1.4950027482923667,1.3460785407113707,1.0598933262772046,1.121656651756142
2018-03-29,2.0396049247286734,1.6087780529765208,1.2642890400269067,1.4951692668648322,1.2686812909705736,0.931202232254513,-0.02289344803704445,-0.05811324481440672,-0.02057314941233126,1.6752473755839643,2.4759254139624027,3.043196600673934,1.7031637285958439,0.6753224289757138,0.9126064684948041,1.2966725885847599,1.4301540896692413,1.3642482750377656,1.1593936585127176,1.0886076903466446
2018-04-02,2.0466007340417196,1.6887649702563845,1.3395796286617945,1.5284459054791515,1.2952171465410895,0.9524886686827174,-0.02828872906981399,-0.19180787883578077,-0.06708938210599982,1.6646846863271278,2.5609991982297844,3.1750103909340255,1.7492555816488737,0.7681960794196686,1.0289284124339135,1.3530276178644083,1.535406628557083,1.6162383916137373,1.210591174294381,0.9775824455579889
2018-04-03,1.6129441962944375,1.764605240880593,1.3465215343980474,1.5115944873876177,1.3054371351521936,0.9592302762778796,-0.31914305843621077,-0.1855145634911998,-0.052752339894510135,1.684627797028144,2.57830828233892,3.2138433697274635,1.7409317632147898,0.856542946027964,1.053635304170654,1.4554867099169093,1.6848984097611908,1.6211747411839221,1.2229411564731107,0.940148537923282
2018-04-04,1.4907949220641201,1.8163307166708391,1.3726534059887374,1.3708506752931628,1.310235195064467,0.9636636867385047,0.23508604752767076,-0.1446921608824775,-0.04602752440466061,1.751583153169978,2.6693258786120153,3.142867506837338,1.7839994897630462,0.9658617046678996,1.0693133233785632,1.4557365724257043,1.6997413973703912,1.612861045954378,1.2272709474551664,0.9245838149802655
2018-04-05,1.473103099795327,1.846739102774446,1.3884063081695512,1.3400453774284575,1.3143623714526609,0.9660284658334675,0.45202379394300624,-0.10340104344368439,-0.03592210512739893,1.750257293295148,2.6657094180912493,3.169699238625333,1.8134461152233103,0.9644172857033906,1.0444194485070353,1.3778433073151224,1.6953429642654383,1.5848227835711193,1.2331928064312734,0.9064508797165934
2018-04-06,1.7836096551299692,1.8102513837900618,1.4587177405447391,1.382932985750237,1.343937197596022,0.9879644482220618,-0.24924189554510018,-0.23902657557752227,-0.07683743115578402,1.8140968576142475,2.7082765921496867,3.231788390025936,1.8913195838069434,0.946784283844445,1.019156134430351,1.4247708411831872,1.667900004215419,1.600628954609005,1.2809567819351821,0.7972132602505251
2018-04-09,1.4339507533685627,1.6739283080226763,1.394911466445641,1.2484473141225203,1.3459016930022236,0.9888377905422713,0.28101145711275216,-0.3013949256805093,-0.06607331525968653,1.7799474580301868,2.6552902947628887,3.1989343394446084,1.781362100972532,0.9262903141836999,1.0138060146286567,1.4192396983038629,1.6576895022666156,1.58641345943092,1.2690899106361087,0.7941829644687463
